player_id,player_name,transfers_date,transfer_fee,transfers_teams_in_id,transfers_teams_in_name,transfers_teams_out_id,transfers_teams_out_name,season_of_transfer,player_firstname,player_lastname,player_age,player_nationality,player_height,statistics_team_name,statistics_league_season,statistics_games_appearences,statistics_games_lineups,statistics_games_minutes,statistics_games_position,statistics_games_rating,statistics_substitutes_in,statistics_substitutes_out,statistics_shots_total,statistics_shots_on,statistics_goals_total,statistics_goals_conceded,statistics_goals_assists,statistics_goals_saves,statistics_passes_total,statistics_passes_key,statistics_passes_accuracy,statistics_tackles_total,statistics_tackles_blocks,statistics_tackles_interceptions,statistics_duels_total,statistics_duels_won,statistics_dribbles_attempts,statistics_dribbles_success,statistics_dribbles_past,statistics_fouls_drawn,statistics_fouls_committed,statistics_cards_yellow,statistics_cards_yellowred,statistics_cards_red,statistics_penalty_won,statistics_penalty_commited,statistics_penalty_scored,statistics_penalty_missed,statistics_penalty_saved
47095,Nano,2016-08-29,3.2,545,Eibar,719.0,Tenerife,2016.0,Alexander,Mesa Travieso,27,Spain,178.0,Eibar,2016,6.0,1.0,158.0,Attacker,6.566666,5.0,1.0,7.0,3.0,1.0,,,,21.0,2.0,72.0,,,0.0,28.0,7.0,1.0,1.0,,3.0,8.0,0.0,0.0,0.0,,,0.0,0.0,
47084,F. Malbašić,2020-08-04,,724,Cadiz,719.0,Tenerife,2020.0,Filip,Malbašić,31,Serbia,182.0,Cadiz,2020,28.0,8.0,846.0,Attacker,6.432,20.0,6.0,7.0,1.0,0.0,0.0,1.0,,148.0,4.0,3.0,12.0,,4.0,139.0,46.0,13.0,7.0,,15.0,17.0,2.0,0.0,0.0,,,0.0,0.0,
36057,Ian González,2015-07-07,,546,Getafe,530.0,Atletico Madrid,2015.0,Ian,González Nieto,29,Spain,190.0,Getafe,2015,1.0,0.0,13.0,Attacker,6.7,1.0,0.0,1.0,,0.0,0.0,,,10.0,1.0,9.0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
199,Šime Vrsaljko,2019-07-01,,530,Atletico Madrid,505.0,Inter,2019.0,Šime,Vrsaljko,30,Croatia,181.0,Atletico Madrid,2019,5.0,4.0,363.0,Defender,7.14,1.0,2.0,0.0,0.0,0.0,,1.0,,88.0,3.0,65.0,6.0,3.0,8.0,,,0.0,0.0,,3.0,7.0,3.0,0.0,0.0,,,0.0,0.0,
199,Šime Vrsaljko,2016-07-05,17.0,530,Atletico Madrid,488.0,Sassuolo,2016.0,Šime,Vrsaljko,30,Croatia,181.0,Atletico Madrid,2016,14.0,11.0,923.0,Defender,6.915384,3.0,2.0,3.0,0.0,0.0,,,,217.0,5.0,71.0,,,32.0,115.0,65.0,12.0,9.0,,9.0,22.0,2.0,0.0,0.0,,,0.0,0.0,
57,N. Kalinić,2018-08-09,15.0,530,Atletico Madrid,489.0,AC Milan,2018.0,Nikola,Kalinić,35,Croatia,187.0,Atletico Madrid,2018,17.0,7.0,640.0,Attacker,6.63125,10.0,7.0,9.0,5.0,2.0,,,,61.0,4.0,53.0,4.0,0.0,2.0,76.0,32.0,3.0,0.0,,9.0,14.0,3.0,0.0,0.0,,,0.0,0.0,
932,D. Wass,2022-01-27,2.7,530,Atletico Madrid,532.0,Valencia,2021.0,Daniel,Wass,34,Denmark,181.0,Atletico Madrid,2021,1.0,0.0,44.0,Midfielder,6.7,1.0,0.0,,,0.0,0.0,,,17.0,,13.0,,,,5.0,2.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,
13062,Léo Baptistão,2016-07-09,,540,Espanyol,530.0,Atletico Madrid,2016.0,Leonardo,Carrilho Baptistão,31,Brazil,185.0,Espanyol,2016,21.0,16.0,1428.0,Attacker,6.928571,5.0,9.0,34.0,21.0,6.0,,4.0,,254.0,14.0,68.0,,,12.0,228.0,96.0,47.0,19.0,,42.0,21.0,1.0,0.0,0.0,,,0.0,0.0,
13062,Léo Baptistão,2015-07-08,,533,Villarreal,530.0,Atletico Madrid,2015.0,Leonardo,Carrilho Baptistão,31,Brazil,185.0,Villarreal,2015,26.0,12.0,1256.0,Attacker,6.680769,14.0,7.0,30.0,9.0,3.0,0.0,1.0,,272.0,7.0,54.0,15.0,2.0,6.0,240.0,95.0,50.0,22.0,,37.0,22.0,1.0,0.0,0.0,,,0.0,0.0,
37,N. Pérez,2021-07-01,,530,Atletico Madrid,715.0,Granada CF,2021.0,Patricio Nehuén,Pérez,23,Argentina,185.0,Atletico Madrid,2021,0.0,0.0,0.0,Defender,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
37,N. Pérez,2020-08-03,,530,Atletico Madrid,242.0,Famalicao,2020.0,Patricio Nehuén,Pérez,23,Argentina,185.0,Atletico Madrid,2020,0.0,0.0,0.0,Defender,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
37,N. Pérez,2019-01-31,,530,Atletico Madrid,458.0,Argentinos JRS,2018.0,Patricio Nehuén,Pérez,23,Argentina,185.0,Atletico Madrid,2018,0.0,0.0,0.0,Defender,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
37,N. Pérez,2018-07-03,3.0,530,Atletico Madrid,458.0,Argentinos JRS,2018.0,Patricio Nehuén,Pérez,23,Argentina,185.0,Atletico Madrid,2018,0.0,0.0,0.0,Defender,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
1165,Matheus Cunha,2021-08-25,,530,Atletico Madrid,159.0,Hertha Berlin,2021.0,Matheus Santos,Carneiro da Cunha,24,Brazil,184.0,Atletico Madrid,2021,29.0,8.0,1050.0,Attacker,6.844827,21.0,8.0,30.0,15.0,6.0,0.0,4.0,,207.0,8.0,5.0,19.0,2.0,5.0,198.0,72.0,12.0,7.0,,26.0,22.0,3.0,0.0,0.0,,,0.0,0.0,
54,Diego Costa,2018-01-01,66.0,530,Atletico Madrid,49.0,Chelsea,2017.0,Diego,da Silva Costa,35,Spain,188.0,Atletico Madrid,2017,15.0,13.0,1048.0,Attacker,6.793333,2.0,8.0,25.0,10.0,3.0,,3.0,,236.0,13.0,75.0,2.0,1.0,5.0,199.0,76.0,32.0,15.0,,19.0,22.0,7.0,1.0,0.0,1.0,,0.0,0.0,
10122,Renan Lodi,2019-07-01,20.0,530,Atletico Madrid,134.0,Atletico Paranaense,2019.0,Renan Augusto,Lodi dos Santos,25,Brazil,173.0,Atletico Madrid,2019,32.0,28.0,2399.0,Defender,6.929032,4.0,6.0,18.0,3.0,1.0,,2.0,,678.0,20.0,75.0,65.0,7.0,41.0,87.0,45.0,29.0,16.0,,44.0,42.0,5.0,1.0,0.0,,,0.0,0.0,
371,Felipe,2019-07-01,20.0,530,Atletico Madrid,212.0,FC Porto,2019.0,Felipe Augusto,de Almeida Monteiro,34,Brazil,190.0,Atletico Madrid,2019,25.0,23.0,2099.0,Defender,7.0,2.0,0.0,16.0,5.0,1.0,,,,673.0,4.0,72.0,26.0,11.0,42.0,26.0,16.0,6.0,4.0,,14.0,29.0,7.0,0.0,0.0,,1.0,0.0,0.0,
41485,André Moreira,2016-08-16,,530,Atletico Madrid,221.0,Belenenses,2016.0,André,Campos Moreira,28,Portugal,194.0,Atletico Madrid,2016,0.0,0.0,0.0,Goalkeeper,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
19036,L. Vietto,2017-07-01,,530,Atletico Madrid,536.0,Sevilla,2017.0,Luciano Darío,Vietto Martín,30,Argentina,174.0,Atletico Madrid,2017,6.0,4.0,271.0,Attacker,6.65,2.0,4.0,8.0,1.0,0.0,,,,68.0,1.0,82.0,,,3.0,43.0,17.0,11.0,4.0,,7.0,4.0,1.0,0.0,0.0,,,0.0,0.0,
19036,L. Vietto,2015-07-07,20.0,530,Atletico Madrid,533.0,Villarreal,2015.0,Luciano Darío,Vietto Martín,30,Argentina,174.0,Atletico Madrid,2015,19.0,12.0,964.0,Attacker,6.810526,7.0,11.0,24.0,6.0,1.0,0.0,3.0,,304.0,14.0,60.0,13.0,1.0,3.0,120.0,51.0,25.0,11.0,,22.0,13.0,3.0,0.0,0.0,,,0.0,0.0,
47415,Rubén Pérez,2015-08-07,,715,Granada CF,530.0,Atletico Madrid,2015.0,Rubén Salvador,Pérez Del Mármol,34,Spain,178.0,Granada CF,2015,31.0,30.0,2484.0,Midfielder,6.987096,1.0,11.0,15.0,2.0,0.0,0.0,2.0,,1114.0,23.0,67.0,109.0,11.0,68.0,358.0,194.0,30.0,22.0,,32.0,45.0,17.0,0.0,0.0,,,0.0,0.0,
41595,I. Šaponjić,2021-07-01,,530,Atletico Madrid,724.0,Cadiz,2021.0,Ivan,Šaponjić,26,Serbia,190.0,Atletico Madrid,2021,0.0,0.0,0.0,Attacker,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
41595,I. Šaponjić,2019-07-08,0.5,530,Atletico Madrid,211.0,Benfica,2019.0,Ivan,Šaponjić,26,Serbia,190.0,Atletico Madrid,2019,2.0,0.0,4.0,Attacker,6.25,2.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,
3424,B. Mensah,2016-06-01,,530,Atletico Madrid,546.0,Getafe,2016.0,Bernard,Mensah,29,Ghana,181.0,Atletico Madrid,2016,0.0,0.0,0.0,Midfielder,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
47282,Raúl García,2015-08-31,,531,Athletic Club,530.0,Atletico Madrid,2015.0,Raúl,García Escudero,37,Spain,184.0,Athletic Club,2015,30.0,27.0,2375.0,Midfielder,7.113333,3.0,9.0,67.0,20.0,7.0,0.0,6.0,,677.0,25.0,48.0,68.0,2.0,34.0,507.0,259.0,28.0,11.0,,76.0,70.0,10.0,0.0,0.0,1.0,,0.0,0.0,
104793,A. Ndiaye,2017-08-10,3.0,546,Getafe,530.0,Atletico Madrid,2017.0,Amath,Ndiaye Diedhiou,27,Senegal,173.0,Getafe,2017,37.0,36.0,2884.0,Attacker,6.464864,1.0,26.0,42.0,13.0,3.0,,3.0,,380.0,23.0,68.0,12.0,1.0,33.0,504.0,202.0,98.0,43.0,,62.0,72.0,9.0,0.0,0.0,,,0.0,0.0,
385,Óliver Torres,2015-07-01,,530,Atletico Madrid,212.0,FC Porto,2015.0,Óliver,Torres Muñoz,29,Spain,178.0,Atletico Madrid,2015,21.0,9.0,813.0,Midfielder,6.66,12.0,9.0,8.0,2.0,0.0,0.0,2.0,,443.0,17.0,55.0,22.0,1.0,12.0,120.0,48.0,19.0,13.0,,10.0,11.0,2.0,0.0,0.0,,,0.0,0.0,
48,Saúl,2022-07-01,,530,Atletico Madrid,49.0,Chelsea,2022.0,Saúl,Ñíguez Esclapez,29,Spain,184.0,Atletico Madrid,2022,31.0,11.0,1086.0,Midfielder,6.803571,20.0,6.0,14.0,9.0,3.0,0.0,1.0,,484.0,6.0,13.0,43.0,5.0,15.0,180.0,99.0,14.0,12.0,,5.0,34.0,8.0,0.0,0.0,,,0.0,0.0,
336594,Pablo Barrios,2022-02-16,,530,Atletico Madrid,9570.0,Atlético Madrid II,2021.0,Pablo,Barrios Rivas,20,Spain,181.0,Atletico Madrid,2021,0.0,0.0,0.0,Midfielder,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,
46812,A. Werner,2017-07-01,,530,Atletico Madrid,451.0,Boca Juniors,2017.0,Axel Wilfredo,Werner,27,Argentina,192.0,Atletico Madrid,2017,1.0,1.0,90.0,Goalkeeper,7.3,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,4.0,0.0,25.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
135879,Nacho Buil,2016-07-01,,530,Atletico Madrid,9581.0,Calahorra,2016.0,Ignacio,Buil Ibañez,28,Spain,186.0,Atletico Madrid,2016,0.0,0.0,0.0,Midfielder,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
933,K. Gameiro,2018-08-12,20.0,532,Valencia,530.0,Atletico Madrid,2018.0,Kevin,Dominique Gameiro,36,France,172.0,Valencia,2018,33.0,16.0,1604.0,Attacker,6.778125,17.0,9.0,36.0,15.0,6.0,,1.0,,313.0,25.0,79.0,9.0,2.0,5.0,145.0,48.0,26.0,12.0,,12.0,11.0,1.0,0.0,0.0,1.0,,0.0,0.0,
933,K. Gameiro,2016-07-31,32.0,530,Atletico Madrid,536.0,Sevilla,2016.0,Kevin,Dominique Gameiro,36,France,172.0,Atletico Madrid,2016,31.0,21.0,1716.0,Attacker,6.890322,10.0,18.0,50.0,23.0,12.0,,5.0,,272.0,22.0,73.0,,,7.0,189.0,62.0,52.0,22.0,,8.0,9.0,0.0,0.0,0.0,,,1.0,0.0,
118,Gelson Martins,2018-07-25,0.0,530,Atletico Madrid,228.0,Sporting CP,2018.0,Gelson Dany,Batalha Martins,28,Portugal,173.0,Atletico Madrid,2018,8.0,1.0,223.0,Midfielder,6.6125,7.0,1.0,5.0,1.0,0.0,,,,48.0,2.0,71.0,3.0,0.0,1.0,51.0,22.0,17.0,8.0,,7.0,3.0,0.0,0.0,0.0,,,0.0,0.0,
34,Filipe Luís,2015-07-28,16.0,530,Atletico Madrid,49.0,Chelsea,2015.0,Filipe Luís,Kasmirski,38,Brazil,181.0,Atletico Madrid,2015,32.0,32.0,2834.0,Defender,7.328125,0.0,0.0,8.0,2.0,1.0,0.0,4.0,,1453.0,29.0,70.0,126.0,7.0,87.0,421.0,268.0,124.0,71.0,,30.0,29.0,11.0,0.0,1.0,,,0.0,0.0,
157,L. Suárez,2020-09-24,0.0,530,Atletico Madrid,529.0,Barcelona,2020.0,Luis Alberto,Suárez Díaz,36,Uruguay,182.0,Atletico Madrid,2020,32.0,30.0,2521.0,Attacker,7.215625,2.0,17.0,87.0,43.0,21.0,0.0,3.0,,574.0,27.0,12.0,11.0,,5.0,189.0,90.0,33.0,13.0,,40.0,21.0,6.0,0.0,0.0,,,3.0,0.0,
10322,Marcos Paulo,2021-07-05,0.0,530,Atletico Madrid,124.0,Fluminense,2021.0,Marcos Paulo,Costa do Nascimento,22,Portugal,184.0,Atletico Madrid,2021,0.0,0.0,0.0,Attacker,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
14382,I. Grbić,2022-07-01,,530,Atletico Madrid,79.0,Lille,2022.0,Ivo,Grbić,27,Croatia,195.0,Atletico Madrid,2022,12.0,10.0,922.0,Goalkeeper,6.908333,2.0,1.0,,,0.0,12.0,,36.0,279.0,,15.0,,,,7.0,5.0,,,,1.0,1.0,3.0,0.0,0.0,,,0.0,0.0,0.0
14382,I. Grbić,2020-08-20,,530,Atletico Madrid,1017.0,NK Lokomotiva Zagreb,2020.0,Ivo,Grbić,27,Croatia,195.0,Atletico Madrid,2020,0.0,0.0,0.0,Goalkeeper,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,1.0
64309,Manu Sánchez,2021-07-01,,530,Atletico Madrid,727.0,Osasuna,2021.0,Manuel,Sánchez de la Peña,23,Spain,179.0,Atletico Madrid,2021,0.0,0.0,0.0,Defender,6.712121,0.0,0.0,4.0,2.0,0.0,0.0,3.0,,859.0,19.0,19.0,72.0,3.0,18.0,270.0,121.0,45.0,24.0,,16.0,32.0,0.0,0.0,0.0,,,0.0,0.0,
49,T. Partey,2015-07-01,,530,Atletico Madrid,723.0,Almeria,2015.0,Thomas,Teye Partey,30,Ghana,185.0,Atletico Madrid,2015,13.0,3.0,433.0,Midfielder,6.938461,10.0,2.0,9.0,3.0,2.0,0.0,1.0,,157.0,7.0,75.0,22.0,0.0,15.0,78.0,43.0,10.0,8.0,,7.0,11.0,3.0,0.0,0.0,,,0.0,0.0,
44,Rodri,2018-07-02,20.0,530,Atletico Madrid,533.0,Villarreal,2018.0,Rodrigo,Hernández Cascante,27,Spain,190.0,Atletico Madrid,2018,34.0,32.0,2742.0,Midfielder,7.197058,2.0,9.0,27.0,7.0,3.0,,1.0,,1756.0,17.0,90.0,70.0,11.0,41.0,404.0,242.0,24.0,19.0,,43.0,59.0,5.0,0.0,0.0,,,0.0,0.0,
59,Álvaro Morata,2022-07-01,,530,Atletico Madrid,496.0,Juventus,2022.0,Álvaro Borja,Morata Martín,31,Spain,190.0,Atletico Madrid,2022,36.0,23.0,1906.0,Attacker,6.908333,13.0,20.0,62.0,33.0,13.0,0.0,2.0,,412.0,17.0,7.0,17.0,3.0,,267.0,146.0,37.0,20.0,,56.0,39.0,4.0,0.0,0.0,,,0.0,0.0,
47300,T. Hernández,2017-07-05,30.0,541,Real Madrid,530.0,Atletico Madrid,2017.0,Theo Bernard François,Hernández,26,France,184.0,Real Madrid,2017,13.0,10.0,962.0,Defender,6.738461,3.0,2.0,2.0,2.0,0.0,,,,481.0,8.0,84.0,4.0,1.0,17.0,134.0,67.0,40.0,22.0,,15.0,11.0,1.0,0.0,0.0,1.0,,0.0,0.0,
56,A. Griezmann,2019-07-12,120.0,529,Barcelona,530.0,Atletico Madrid,2019.0,Antoine,Griezmann,32,France,176.0,Barcelona,2019,35.0,31.0,2561.0,Attacker,7.018181,4.0,16.0,54.0,23.0,9.0,,4.0,,902.0,33.0,79.0,25.0,3.0,10.0,37.0,18.0,34.0,20.0,,21.0,10.0,2.0,0.0,0.0,,,0.0,0.0,
169,K. Trippier,2019-07-17,25.0,530,Atletico Madrid,47.0,Tottenham,2019.0,Kieran John,Trippier,33,England,178.0,Atletico Madrid,2019,25.0,23.0,1981.0,Defender,7.204166,2.0,4.0,3.0,0.0,0.0,,4.0,,689.0,37.0,74.0,42.0,6.0,21.0,31.0,18.0,18.0,13.0,,11.0,16.0,2.0,0.0,0.0,,,0.0,0.0,
31033,N. Schiappacasse,2016-07-01,1.5,530,Atletico Madrid,2351.0,CA River Plate,2016.0,Nicolás Javier,Schiappacasse Oliva,24,Uruguay,182.0,Atletico Madrid,2016,0.0,0.0,0.0,Attacker,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
2923,Y. Carrasco,2015-07-10,20.0,530,Atletico Madrid,91.0,Monaco,2015.0,Yannick,Ferreira Carrasco,30,Belgium,181.0,Atletico Madrid,2015,29.0,16.0,1498.0,Midfielder,6.872413,13.0,15.0,50.0,17.0,4.0,0.0,1.0,,630.0,21.0,63.0,23.0,2.0,24.0,291.0,128.0,126.0,67.0,,24.0,32.0,5.0,0.0,0.0,,,0.0,0.0,
583,João Félix,2019-07-03,126.0,530,Atletico Madrid,211.0,Benfica,2019.0,João,Félix Sequeira,24,Portugal,181.0,Atletico Madrid,2019,27.0,21.0,1757.0,Attacker,6.788461,6.0,17.0,61.0,17.0,6.0,,1.0,,377.0,12.0,78.0,8.0,0.0,10.0,40.0,13.0,51.0,18.0,,38.0,31.0,6.0,0.0,0.0,1.0,,0.0,0.0,
65353,Sergi González,2017-07-01,,530,Atletico Madrid,861.0,Rayo Majadahonda,2017.0,Sergio,González Testón,28,Spain,181.0,Atletico Madrid,2017,0.0,0.0,0.0,Defender,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
1211,M. Kranevitter,2016-01-04,8.0,530,Atletico Madrid,435.0,River Plate,2015.0,Claudio Matías,Kranevitter,30,Argentina,177.0,Atletico Madrid,2015,8.0,3.0,325.0,Midfielder,6.5125,5.0,1.0,1.0,0.0,0.0,,,,101.0,0.0,75.0,10.0,0.0,5.0,38.0,17.0,0.0,0.0,,3.0,9.0,1.0,0.0,0.0,,,0.0,0.0,
46,Vitolo,2018-01-01,,530,Atletico Madrid,534.0,Las Palmas,2017.0,Víctor,Machín Pérez,34,Spain,185.0,Atletico Madrid,2017,14.0,8.0,620.0,Midfielder,6.571428,6.0,7.0,8.0,2.0,1.0,,2.0,,225.0,3.0,78.0,5.0,1.0,6.0,121.0,56.0,22.0,17.0,,22.0,19.0,1.0,0.0,1.0,1.0,,0.0,0.0,
46,Vitolo,2017-07-12,36.0,530,Atletico Madrid,536.0,Sevilla,2017.0,Víctor,Machín Pérez,34,Spain,185.0,Atletico Madrid,2017,14.0,8.0,620.0,Midfielder,6.571428,6.0,7.0,8.0,2.0,1.0,,2.0,,225.0,3.0,78.0,5.0,1.0,6.0,121.0,56.0,22.0,17.0,,22.0,19.0,1.0,0.0,1.0,1.0,,0.0,0.0,
161963,Germán Valera,2021-09-17,0.0,548,Real Sociedad,530.0,Atletico Madrid,2021.0,Germán,Valera Karabinaite,21,Spain,170.0,Real Sociedad,2021,3.0,0.0,49.0,Attacker,6.366666,3.0,0.0,,,0.0,0.0,,,17.0,,4.0,3.0,,,16.0,6.0,7.0,2.0,,,3.0,0.0,0.0,0.0,,,0.0,0.0,
104835,Darío Poveda,2021-07-01,0.0,546,Getafe,530.0,Atletico Madrid,2021.0,Darío,Poveda Romera,26,Spain,185.0,Getafe,2021,15.0,3.0,370.0,Attacker,6.56923,12.0,2.0,4.0,4.0,1.0,0.0,,,80.0,3.0,3.0,2.0,1.0,1.0,58.0,23.0,13.0,7.0,,2.0,3.0,0.0,0.0,0.0,,,0.0,0.0,
104835,Darío Poveda,2019-07-01,,530,Atletico Madrid,533.0,Villarreal,2019.0,Darío,Poveda Romera,26,Spain,185.0,Atletico Madrid,2019,1.0,0.0,7.0,Attacker,6.8,1.0,0.0,1.0,0.0,0.0,,,,3.0,1.0,60.0,1.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
131551,Miguel San Román,2020-09-01,,530,Atletico Madrid,797.0,Elche,2020.0,Miguel,San Román Ferrándiz,26,Spain,189.0,Atletico Madrid,2020,0.0,0.0,0.0,Goalkeeper,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
30,S. Arias,2021-07-01,,530,Atletico Madrid,168.0,Bayer Leverkusen,2021.0,Santiago,Arias Naranjo,31,Colombia,178.0,Atletico Madrid,2021,0.0,0.0,0.0,Defender,6.616666,0.0,0.0,3.0,1.0,0.0,0.0,,,152.0,5.0,11.0,12.0,4.0,5.0,61.0,29.0,7.0,3.0,,5.0,6.0,0.0,0.0,0.0,,,0.0,0.0,
30,S. Arias,2018-07-31,11.0,530,Atletico Madrid,197.0,PSV Eindhoven,2018.0,Santiago,Arias Naranjo,31,Colombia,178.0,Atletico Madrid,2018,25.0,20.0,1770.0,Defender,6.984,5.0,4.0,9.0,1.0,1.0,,1.0,,647.0,14.0,81.0,32.0,2.0,34.0,211.0,129.0,14.0,8.0,,32.0,21.0,4.0,0.0,0.0,,,0.0,0.0,
382,H. Herrera,2019-07-03,,530,Atletico Madrid,212.0,FC Porto,2019.0,Héctor Miguel,Herrera López,33,Mexico,185.0,Atletico Madrid,2019,21.0,12.0,1120.0,Midfielder,7.019047,9.0,6.0,14.0,1.0,0.0,,2.0,,656.0,21.0,87.0,28.0,7.0,17.0,38.0,22.0,15.0,14.0,,13.0,18.0,1.0,0.0,0.0,,,0.0,0.0,
47284,Iturraspe,2019-07-08,0.0,540,Espanyol,531.0,Athletic Club,2019.0,Ander,Iturraspe Derteano,31,Spain,187.0,Espanyol,2019,8.0,3.0,240.0,Midfielder,6.4375,5.0,3.0,0.0,0.0,0.0,,,,54.0,0.0,65.0,2.0,0.0,1.0,4.0,0.0,1.0,1.0,,1.0,4.0,1.0,0.0,0.0,,,0.0,0.0,
47273,Yuri,2018-07-02,24.0,531,Athletic Club,85.0,Paris Saint Germain,2018.0,Yuri,Berchiche Izeta,33,Spain,181.0,Athletic Club,2018,35.0,35.0,3121.0,Defender,6.985714,0.0,1.0,29.0,6.0,2.0,,2.0,,1120.0,20.0,80.0,31.0,9.0,42.0,372.0,232.0,56.0,33.0,,78.0,38.0,9.0,0.0,1.0,,,0.0,0.0,
47274,Capa,2018-07-02,3.0,531,Athletic Club,545.0,Eibar,2018.0,Ander,Capa Rodríguez,31,Spain,175.0,Athletic Club,2018,25.0,17.0,1637.0,Defender,6.620833,8.0,2.0,9.0,2.0,0.0,,,,505.0,12.0,73.0,27.0,2.0,30.0,226.0,107.0,47.0,20.0,,16.0,44.0,9.0,0.0,0.0,,,0.0,0.0,
47281,Dani García,2018-07-02,0.0,531,Athletic Club,545.0,Eibar,2018.0,Daniel,García Carrillo,33,Spain,180.0,Athletic Club,2018,29.0,29.0,2482.0,Midfielder,6.741379,0.0,6.0,2.0,0.0,0.0,,,,1156.0,4.0,81.0,34.0,8.0,48.0,269.0,141.0,4.0,3.0,,26.0,46.0,13.0,0.0,0.0,,,0.0,0.0,
30510,Álex Berenguer,2020-10-02,,531,Athletic Club,503.0,Torino,2020.0,Alejandro,Berenguer Remiro,28,Spain,175.0,Athletic Club,2020,35.0,27.0,2289.0,Attacker,6.908571,8.0,19.0,34.0,15.0,8.0,0.0,4.0,,753.0,38.0,16.0,47.0,3.0,18.0,356.0,151.0,73.0,35.0,,46.0,48.0,4.0,0.0,0.0,,,0.0,0.0,
2670,Íñigo Martínez,2018-01-30,32.0,531,Athletic Club,548.0,Real Sociedad,2017.0,Íñigo,Martínez Berridi,32,Spain,182.0,Athletic Club,2017,16.0,16.0,1440.0,Defender,7.03125,0.0,0.0,8.0,2.0,0.0,,,,581.0,2.0,77.0,8.0,6.0,30.0,156.0,93.0,7.0,7.0,,18.0,20.0,6.0,0.0,0.0,,,0.0,0.0,
312468,Álex Padilla,2022-08-12,,531,Athletic Club,9656.0,Basconia,2022.0,Alejandro,Padilla Pérez,20,Spain,,Athletic Club,2022,0.0,0.0,0.0,Goalkeeper,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
288525,Malcom Adu,2022-08-12,,531,Athletic Club,9656.0,Basconia,2022.0,Malcom Abdulai,Ares Djaló,22,Spain,183.0,Athletic Club,2022,8.0,0.0,76.0,Attacker,6.7875,8.0,0.0,1.0,,0.0,0.0,,,42.0,3.0,4.0,4.0,,2.0,26.0,19.0,6.0,4.0,,8.0,2.0,0.0,0.0,0.0,,,0.0,0.0,
182181,Jesús Areso,2021-07-01,0.0,727,Osasuna,531.0,Athletic Club,2021.0,Jesús,Areso Blanco,24,Spain,182.0,Osasuna,2021,3.0,2.0,188.0,Defender,6.066666,1.0,1.0,,,0.0,0.0,,,38.0,1.0,10.0,3.0,,,25.0,10.0,,,,4.0,3.0,1.0,0.0,0.0,,,0.0,0.0,
47501,Gorka Iraizoz Moreno,2017-07-01,0.0,547,Girona,531.0,Athletic Club,2017.0,Gorka,Iraizoz Moreno,38,Spain,191.0,Girona,2017,9.0,8.0,764.0,Goalkeeper,6.755555,1.0,0.0,0.0,0.0,0.0,14.0,,26.0,98.0,0.0,49.0,,,1.0,3.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
47542,Gorka Elustondo Urkola,2015-07-01,0.0,531,Athletic Club,548.0,Real Sociedad,2015.0,Gorka,Elustondo Urkola,32,Spain,184.0,Athletic Club,2015,11.0,4.0,465.0,Midfielder,6.7,7.0,1.0,3.0,2.0,1.0,,,,188.0,2.0,82.0,,,22.0,49.0,19.0,2.0,2.0,,1.0,10.0,1.0,0.0,0.0,,1.0,0.0,0.0,
